# 調達/購買 意図辞書 — 書式: <INTENT>\t<発話例>
# 空行と # 始まり行は無視される。

# CREATE_PURCHASE_REQUEST: 購買依頼(PR)作成
CREATE_PURCHASE_REQUEST	購買依頼を作成したい
CREATE_PURCHASE_REQUEST	PRを新規登録してください
CREATE_PURCHASE_REQUEST	品物を購入するための申請を出したい
CREATE_PURCHASE_REQUEST	購買申請を起票してほしい
CREATE_PURCHASE_REQUEST	消耗品の購入依頼を出したい
CREATE_PURCHASE_REQUEST	備品調達の申請をしたい
CREATE_PURCHASE_REQUEST	購買リクエストを登録する
CREATE_PURCHASE_REQUEST	新しいPRを起こしてください
CREATE_PURCHASE_REQUEST	部品の購入申請を出したい
CREATE_PURCHASE_REQUEST	購買依頼書を作成してほしい
CREATE_PURCHASE_REQUEST	発注前の購買申請を作りたい

# CREATE_PURCHASE_ORDER: 発注書(PO)作成
CREATE_PURCHASE_ORDER	発注書を作成してください
CREATE_PURCHASE_ORDER	POを起票したい
CREATE_PURCHASE_ORDER	購入注文書を発行したい
CREATE_PURCHASE_ORDER	サプライヤーへの発注書を作りたい
CREATE_PURCHASE_ORDER	取引先に注文書を送りたい
CREATE_PURCHASE_ORDER	POを新規登録してほしい
CREATE_PURCHASE_ORDER	PR-20240056を発注書に変えてほしい
CREATE_PURCHASE_ORDER	承認済みの購買依頼から発注書を作成したい
CREATE_PURCHASE_ORDER	発注オーダーを起こしてください
CREATE_PURCHASE_ORDER	S00456に対して発注書を作成したい
CREATE_PURCHASE_ORDER	注文書を発行してください

# CHECK_ORDER_STATUS: 発注状況確認
CHECK_ORDER_STATUS	発注の状況を確認したい
CHECK_ORDER_STATUS	PO-2024-0012の進捗を教えてください
CHECK_ORDER_STATUS	注文書のステータスはどうなっていますか
CHECK_ORDER_STATUS	今の発注状況を見たい
CHECK_ORDER_STATUS	PO-20240088は承認されましたか
CHECK_ORDER_STATUS	発注書がどこまで進んでいるか知りたい
CHECK_ORDER_STATUS	未完了の発注一覧を出してほしい
CHECK_ORDER_STATUS	オーダーの承認状況を確認したい
CHECK_ORDER_STATUS	発注済みの案件のステータスを見せて
CHECK_ORDER_STATUS	S00123への発注はどうなっていますか
CHECK_ORDER_STATUS	注文の処理状況を教えて

# RECEIVE_GOODS: 検収/入荷処理
RECEIVE_GOODS	商品を受け取ったので検収処理をしたい
RECEIVE_GOODS	入荷の登録をお願いします
RECEIVE_GOODS	納品物を検収処理してほしい
RECEIVE_GOODS	荷物が届いたので入荷確認をしたい
RECEIVE_GOODS	PO-2024-0035の品物が届きました
RECEIVE_GOODS	受領確認を登録してください
RECEIVE_GOODS	検収完了を記録したい
RECEIVE_GOODS	納入品の受取処理をしてほしい
RECEIVE_GOODS	品物が揃ったので入荷処理をしたい
RECEIVE_GOODS	製品の受領登録をお願いします
RECEIVE_GOODS	入荷検査が終わったので登録したい

# REGISTER_SUPPLIER: 取引先登録
REGISTER_SUPPLIER	新しいサプライヤーを登録したい
REGISTER_SUPPLIER	取引先を新規登録してほしい
REGISTER_SUPPLIER	仕入先情報をシステムに追加したい
REGISTER_SUPPLIER	ベンダー登録の手続きを教えてください
REGISTER_SUPPLIER	新規取引業者を登録したい
REGISTER_SUPPLIER	サプライヤーマスタに追加してほしい
REGISTER_SUPPLIER	取引先の会社情報を登録する
REGISTER_SUPPLIER	新しい仕入先を申請したい
