# 法務ドメイン意図辞書 — 書式: <INTENT>\t<発話例>
# 空行と # 始まり行は無視される。

# CONTRACT_REVIEW: 契約書レビュー依頼
CONTRACT_REVIEW	契約書のレビューをお願いしたいのですが
CONTRACT_REVIEW	契約書C-2024-088の法務確認をお願いします
CONTRACT_REVIEW	この契約書に問題がないか確認してほしい
CONTRACT_REVIEW	相手方は株式会社ABCで、業務委託契約の内容を見てもらえますか
CONTRACT_REVIEW	送付した契約書を読んでリスクを教えてください
CONTRACT_REVIEW	契約書の内容チェックをお願いしたい
CONTRACT_REVIEW	今週中に契約書のレビューをしていただけますか
CONTRACT_REVIEW	契約書を見てもらって修正点があれば指摘してください
CONTRACT_REVIEW	先方から受け取った契約書を法務に見てもらいたい
CONTRACT_REVIEW	C-2025-112のレビューはいつ完了しますか
CONTRACT_REVIEW	新しい業務委託契約書を確認してほしいです

# CONTRACT_DRAFT: 契約書ドラフト作成
CONTRACT_DRAFT	業務委託契約書のドラフトを作成してください
CONTRACT_DRAFT	新しい取引先との売買契約書を作ってほしい
CONTRACT_DRAFT	ライセンス契約書のひな型を用意していただけますか
CONTRACT_DRAFT	相手方は有限会社XYZです。業務委託契約書を一から作りたい
CONTRACT_DRAFT	秘密保持契約書のテンプレートを作成してください
CONTRACT_DRAFT	契約書の草案を用意してほしいのですが
CONTRACT_DRAFT	新規取引先向けに売買契約のドラフトをお願いします
CONTRACT_DRAFT	契約書を一から起草してほしい
CONTRACT_DRAFT	SaaS利用契約書のドラフトを作っていただけますか
CONTRACT_DRAFT	業務委託契約のたたき台を作成してください
CONTRACT_DRAFT	標準的な請負契約書のドラフトを出してほしい

# NDA_REQUEST: 秘密保持契約（NDA）依頼
NDA_REQUEST	NDAを締結したい
NDA_REQUEST	秘密保持契約書を作成してください
NDA_REQUEST	相手方は株式会社DEFです。NDAを用意してほしい
NDA_REQUEST	情報開示前にNDAを交わしたい
NDA_REQUEST	秘密保持契約を先方に送付したいので準備をお願いします
NDA_REQUEST	新しいパートナーとNDAを締結する手続きを教えてください
NDA_REQUEST	NDA締結の手順を案内してほしい
NDA_REQUEST	機密情報を共有する前にNDAが必要です
NDA_REQUEST	秘密保持誓約書を作ってもらえますか
NDA_REQUEST	相互秘密保持契約書のドラフトをお願いします
NDA_REQUEST	NDAがまだ未締結なので急ぎで対応してほしい

# CONTRACT_STATUS: 契約ステータス照会
CONTRACT_STATUS	契約番号C-2024-088の現在のステータスを教えてください
CONTRACT_STATUS	先月依頼した契約書の進捗はどうなっていますか
CONTRACT_STATUS	契約審査の状況を確認したい
CONTRACT_STATUS	C-2025-003のレビューはどこまで進んでいますか
CONTRACT_STATUS	依頼中の契約書が完了したか確認したい
CONTRACT_STATUS	契約締結はいつ完了しますか
CONTRACT_STATUS	今承認待ちになっている契約書はどれですか
CONTRACT_STATUS	案件012の進捗状況を教えてください
CONTRACT_STATUS	締結済みかどうか確認させてください
CONTRACT_STATUS	契約書の審査状況をステータスで確認したい
CONTRACT_STATUS	先週提出した契約はまだ確認中ですか

# LEGAL_CONSULTATION: 法務相談
LEGAL_CONSULTATION	法務に相談したいことがあります
LEGAL_CONSULTATION	契約内容について法律的に問題がないか聞きたい
LEGAL_CONSULTATION	法務担当者と話せますか
LEGAL_CONSULTATION	取引先とのトラブルについて相談に乗ってほしい
LEGAL_CONSULTATION	契約条件の解釈について法務の見解を聞かせてください
LEGAL_CONSULTATION	法的なリスクについて意見をもらいたい
LEGAL_CONSULTATION	法務の担当者にアポを取りたいのですが
LEGAL_CONSULTATION	今後の事業展開について法的な観点からアドバイスが欲しい
LEGAL_CONSULTATION	契約の解釈で疑問点があるので相談させてください
LEGAL_CONSULTATION	法務部に質問があります。いつ話せますか
LEGAL_CONSULTATION	法律面でアドバイスをもらえますか

# COMPLIANCE_CHECK: コンプライアンス確認
COMPLIANCE_CHECK	この施策はコンプライアンス上問題ないでしょうか
COMPLIANCE_CHECK	キャンペーン内容がコンプライアンスに違反しないか確認してほしい
COMPLIANCE_CHECK	新しい業務フローが社内規程に沿っているか確認をお願いします
COMPLIANCE_CHECK	この広告表現は景品表示法に抵触しませんか
COMPLIANCE_CHECK	インサイダー取引規制に関して確認したいことがあります
COMPLIANCE_CHECK	コンプライアンスチェックをお願いしたい
COMPLIANCE_CHECK	独占禁止法に違反しないか教えてください
COMPLIANCE_CHECK	輸出管理規制への対応について確認したい
COMPLIANCE_CHECK	この契約条件は下請法に問題ありませんか
COMPLIANCE_CHECK	新商品の販売方法についてコンプライアンス上の懸念を相談したい
COMPLIANCE_CHECK	贈収賄防止ポリシーに照らして問題がないか確認してほしい

# IP_TRADEMARK_PATENT: 知的財産・商標・特許
IP_TRADEMARK_PATENT	商標登録の手続きについて教えてください
IP_TRADEMARK_PATENT	特許を取得したいのですが手順を教えてほしい
IP_TRADEMARK_PATENT	弊社のロゴを商標として登録したい
IP_TRADEMARK_PATENT	先行技術調査を依頼したいです
IP_TRADEMARK_PATENT	競合他社が弊社の特許を侵害している疑いがあります
IP_TRADEMARK_PATENT	著作権の帰属について確認させてください
IP_TRADEMARK_PATENT	新製品名の商標を調べてほしい
IP_TRADEMARK_PATENT	特許出願の準備をしたいので手順を案内してください
IP_TRADEMARK_PATENT	ライセンス契約で知的財産権の扱いを明確にしてほしい
IP_TRADEMARK_PATENT	ブランド名が他社商標と類似していないか調べてください
IP_TRADEMARK_PATENT	特許庁への出願書類の準備を手伝ってほしい

# DISPUTE_LITIGATION: 訴訟・紛争対応
DISPUTE_LITIGATION	取引先から訴状が届きました
DISPUTE_LITIGATION	契約違反で相手方と紛争になっています
DISPUTE_LITIGATION	CASE-2025-007の対応状況を教えてください
DISPUTE_LITIGATION	損害賠償請求を受けた場合の対応を教えてほしい
DISPUTE_LITIGATION	訴訟になる前に和解交渉をしたいのですが
DISPUTE_LITIGATION	内容証明郵便を受け取りました。どう対応すればいいですか
DISPUTE_LITIGATION	仲裁手続きについて相談したい
DISPUTE_LITIGATION	紛争案件015の弁護士費用の見通しを教えてください
DISPUTE_LITIGATION	相手方に対して法的措置を取りたい
