# 在庫管理ドメイン 意図辞書 — 書式: <INTENT>\t<発話例>
# 空行と # 始まり行は無視される。

# INVENTORY_CHECK: 在庫照会（SKU・商品の現在庫数確認）
INVENTORY_CHECK	SKU-10234の在庫を確認したい
INVENTORY_CHECK	商品の在庫数を教えてください
INVENTORY_CHECK	現在の在庫状況を確認したい
INVENTORY_CHECK	この品番の残数はいくつですか
INVENTORY_CHECK	品目コードABC-001の在庫を見たい
INVENTORY_CHECK	在庫残高を照会する
INVENTORY_CHECK	今いくつ残ってる?
INVENTORY_CHECK	倉庫にどれだけ残っているか確認
INVENTORY_CHECK	リアルタイム在庫を確認したい
INVENTORY_CHECK	SKU-00987は何個ありますか
INVENTORY_CHECK	商品XYZ-555の現在庫を調べてほしい

# RECEIVE_STOCK: 入荷・入庫登録（実際の入庫処理）
RECEIVE_STOCK	入荷処理をしたい
RECEIVE_STOCK	商品が届いたので入庫登録する
RECEIVE_STOCK	SKU-30021を50個受け入れたい
RECEIVE_STOCK	今日入ってきた荷物を登録してください
RECEIVE_STOCK	入庫を記録したい
RECEIVE_STOCK	受領した商品を棚に入れる
RECEIVE_STOCK	仕入れた在庫を追加してほしい
RECEIVE_STOCK	品番DEF-099、200個入荷しました
RECEIVE_STOCK	入庫確認と数量登録をお願いします
RECEIVE_STOCK	倉庫への受け入れ処理を行いたい
RECEIVE_STOCK	東京倉庫に100個入庫します

# INCOMING_SCHEDULE: 入荷予定・発注済み入荷予定の確認
INCOMING_SCHEDULE	入荷予定を教えてください
INCOMING_SCHEDULE	いつ入荷しますか
INCOMING_SCHEDULE	SKU-44100の入荷スケジュールを確認したい
INCOMING_SCHEDULE	今月の入荷予定一覧を見たい
INCOMING_SCHEDULE	仕入れ予定の到着日を確認する
INCOMING_SCHEDULE	発注済み商品はいつ届きますか
INCOMING_SCHEDULE	入荷予定日をカレンダーで見せて
INCOMING_SCHEDULE	次回の入荷はいつになりますか
INCOMING_SCHEDULE	品番GHI-201の到着見込みを教えて
INCOMING_SCHEDULE	今週入荷する商品を一覧表示して
INCOMING_SCHEDULE	未着の発注品の予定日を出してほしい

# ISSUE_STOCK: 出庫・出荷処理（在庫引き出し・発送指示）
ISSUE_STOCK	出庫処理をお願いします
ISSUE_STOCK	東京倉庫から50個出庫して
ISSUE_STOCK	商品を出荷したい
ISSUE_STOCK	SKU-20033を30個出して
ISSUE_STOCK	今日分の出庫伝票を作成してください
ISSUE_STOCK	この注文番号1234の商品を出荷指示してほしい
ISSUE_STOCK	在庫から引き出す処理をしたい
ISSUE_STOCK	大阪倉庫から出庫する
ISSUE_STOCK	出庫記録をつけてください
ISSUE_STOCK	商品を棚から出して出荷準備したい
ISSUE_STOCK	品番JKL-305を5個出庫登録する

# STOCK_ADJUSTMENT: 棚卸・在庫調整（帳簿と現物の差異修正）
STOCK_ADJUSTMENT	棚卸をしたい
STOCK_ADJUSTMENT	在庫の実数と帳簿が合わないので調整したい
STOCK_ADJUSTMENT	在庫調整を登録してください
STOCK_ADJUSTMENT	数え間違いがあったので修正する
STOCK_ADJUSTMENT	棚卸差異を入力したい
STOCK_ADJUSTMENT	現物確認後の在庫を更新してほしい
STOCK_ADJUSTMENT	帳簿在庫と実在庫のズレを直したい
STOCK_ADJUSTMENT	SKU-55210を棚卸して20個に修正する
STOCK_ADJUSTMENT	在庫カウントを修正登録する
STOCK_ADJUSTMENT	定期棚卸の結果を反映させたい
STOCK_ADJUSTMENT	月末棚卸の数量を登録してください

# WAREHOUSE_TRANSFER: 倉庫間移動・拠点間移送
WAREHOUSE_TRANSFER	倉庫間移動をしたい
WAREHOUSE_TRANSFER	東京倉庫から大阪倉庫へ商品を移したい
WAREHOUSE_TRANSFER	SKU-70099を横浜倉庫へ転送してほしい
WAREHOUSE_TRANSFER	拠点間の在庫移動を登録する
WAREHOUSE_TRANSFER	福岡倉庫から名古屋倉庫へ100個移動したい
WAREHOUSE_TRANSFER	倉庫移送の手続きをしたい
WAREHOUSE_TRANSFER	在庫を別の倉庫に振り替えたい
WAREHOUSE_TRANSFER	センター倉庫への移送指示を出して
WAREHOUSE_TRANSFER	倉庫移動伝票を作成してください
WAREHOUSE_TRANSFER	大阪倉庫から30個を関西倉庫に移す
WAREHOUSE_TRANSFER	品番MNO-120を仙台倉庫から東京倉庫へ移動する

# STOCK_RESERVATION: 引当・予約（特定注文や案件への在庫確保）
STOCK_RESERVATION	在庫を引き当てたい
