# ITSM インシデント管理 意図辞書
# フォーマット: INTENT_NAME<TAB>発話例
# UTF-8 / タブ区切り

REPORT_INCIDENT	決済APIで障害が発生しています。インシデントを起票してください
REPORT_INCIDENT	注文サービスが落ちていて全ユーザーに影響が出ています
REPORT_INCIDENT	本番DBサーバへの接続がタイムアウトします。至急インシデント登録お願いします
REPORT_INCIDENT	認証システムにエラーが出ていてログインできません。チケット起こしてください
REPORT_INCIDENT	メール送信APIが500を返し続けています。インシデントを報告します
REPORT_INCIDENT	ECサービスの商品一覧が表示されない障害を発見しました
REPORT_INCIDENT	監視アラートが発報。在庫システムのレスポンスが極端に遅くなっています
REPORT_INCIDENT	通知サービスが停止していると思われます。インシデントを作成してほしい
REPORT_INCIDENT	本番環境でNullPointerExceptionが多発しています。インシデントとして記録して
REPORT_INCIDENT	基幹システムへのバッチ連携が失敗し続けています。障害として起票します
REPORT_INCIDENT	ユーザー登録フローがエラーになっています。インシデントチケットを発行してください

CHECK_INCIDENT_STATUS	INC-100245の対応状況を教えてください
CHECK_INCIDENT_STATUS	INC-200301は今どのステータスですか
CHECK_INCIDENT_STATUS	さっき起票したインシデント、今どこまで進んでますか
CHECK_INCIDENT_STATUS	INC-99873の担当者と進捗を確認したい
CHECK_INCIDENT_STATUS	昨日報告した決済系の障害チケット、解決しましたか
CHECK_INCIDENT_STATUS	チケットの状態を見たい。INC-100001をチェックして
CHECK_INCIDENT_STATUS	現在オープン中のインシデント一覧を見せてください
CHECK_INCIDENT_STATUS	INC-300099は対応中ですか、それともクローズしましたか
CHECK_INCIDENT_STATUS	本番障害のチケット、何件残っていますか
CHECK_INCIDENT_STATUS	自分がアサインされているインシデントの状況を確認したい
CHECK_INCIDENT_STATUS	INC-100500の最新コメントを見せてください

ESCALATE_INCIDENT	INC-100245をP1にエスカレーションしてください
ESCALATE_INCIDENT	このインシデント、影響範囲が全ユーザーなので緊急にエスカレして
ESCALATE_INCIDENT	INC-200050を上位チームにエスカレートしたい
ESCALATE_INCIDENT	決済障害が長引いています。P1扱いで責任者にエスカレをお願いします
ESCALATE_INCIDENT	SLAが切れそうなので上長にエスカレーションしてほしい
